patient,time,label,epoch,EEG-Fz,EEG-0,EEG-1,EEG-2,EEG-3,EEG-4,EEG-5,EEG-C3,EEG-6,EEG-Cz,EEG-7,EEG-C4,EEG-8,EEG-9,EEG-10,EEG-11,EEG-12,EEG-13,EEG-14,EEG-Pz,EEG-15,EEG-16
4,0.692,left,70,6.842766608391607,0.2678717766608397,2.076390406468532,4.57225879589161,8.56865302666084,7.4305821131993,-8.126809713723777,-4.167975579108391,-1.801689521416083,4.577892810314686,3.9806872814685317,4.504650622814687,1.4566488199300713,-10.29590526660839,-6.675111997377621,0.05377922858391683,1.400308675699301,2.7975442526223784,-6.410313319493007,-0.4664281031468525,-1.4054305069930062,-9.180370410839162
4,0.696,left,70,7.228952687937063,-4.326410893793707,0.2164827360139858,2.126413625437063,9.003667231206293,7.719111942744757,-9.889061134178322,-9.494680124562937,-2.489722191870629,3.6457195148601396,5.538748361013985,5.183805452360138,4.479553649475526,-12.204641062062937,-4.8729102928321675,0.6841059331293713,1.8353228802447559,3.6720115821678316,-5.242877239947552,1.6287423513986008,1.0803649475524477,-5.522699956293706
4,0.7,left,70,4.179414335664336,-3.5673554960664338,-1.6123524912587421,2.006562773164335,6.491238253933566,6.2809017154720275,-11.22961511145105,-9.126249726835665,-3.293166794143357,4.453603037587413,4.686475633741258,5.4545796000874125,4.994468422202797,-10.859648164335663,-4.553308020104895,2.4685519558566438,2.692034527972027,3.747473229895104,-3.70257184222028,2.2413133741258733,1.6929359702797202,-3.4452851835664338
4,-0.1,right,74,-0.3601501038024478,-1.560195175917832,-1.8944800316870631,-0.9366975797639857,-0.9366975797639863,0.46241600196678345,-1.3198105605332167,-0.7263610413024474,-0.7413850797639862,0.5957543433129373,-0.2718838778409099,1.2004718913898602,-1.2803724595716781,0.6220464106206293,0.9619652808129372,1.6173889586975523,0.978867324082168,-0.46719637784090895,1.2042279010052446,1.1572777808129375,-0.07844938264860124,1.7732633577360135
4,-0.096,right,74,1.3932234757430058,-2.492368471372378,0.3471747978583904,-1.5270740002185317,1.5979259997814677,-0.7627260434877635,2.4843442690122366,-1.1702530867569936,1.5002697497814672,-0.38524707714160966,1.5303178267045443,-0.2688107790646859,-0.6988738800262243,0.1293262401660827,1.5434638603583903,-0.4866593367569936,-0.1974465963723786,-1.3505415482954548,1.0533046055506987,-1.0444267646416086,-1.498903928103148,0.30398068728146727
4,-0.092,right,74,2.3342746121066438,-2.2837392100087404,0.506975934222028,-0.9766478638548947,2.978430261145105,1.2037157178758742,3.230082905375874,-1.4010769503933562,1.220617761145105,-0.46958656577797137,2.227228338068182,1.3558341072989513,2.4882710063374125,-0.7850913734702796,0.33607749672202863,-2.0846707003933562,-0.3794423350087406,-0.7024591619318176,-2.3025192580856637,-2.935406878277971,-2.51097779173951,-1.0498900513548943
4,-0.088,right,74,5.033138248470279,0.31746817635489516,1.2527145705856646,1.2827626475087412,4.505418897508742,3.853751229239511,1.1926184167395106,-0.7041664390297202,-0.5238779774912593,-0.9933791794143347,2.3382013494318183,2.833994618662588,2.989869017701049,-2.0413058621066438,-1.3595901169143352,-3.09674456402972,-1.1473755736451041,-0.24968927556818174,-4.779436871722027,-4.240449491914335,-3.0347704053758733,-3.4291514149912583
4,-0.084,right,74,6.085162396197552,4.250351699082168,1.5234887183129378,2.2859586702360137,2.774239920236014,5.882337876966784,0.09620506446678352,1.4709045836975532,-2.157400704763985,-2.187448781687061,-0.4183682528409082,4.13015939138986,1.2098619154283219,-2.7959223393793695,-4.311472219187062,-3.6072204163024475,-0.7789451759178317,1.876553622159092,-4.459834598994754,-4.848581594187062,-2.1780587576486004,-3.8419710172639854
4,-0.08,right,74,8.413376174606642,1.5980967274912583,3.4610774967220275,-0.31746817635489527,4.516516198645105,3.816020405375874,1.9361375928758735,-0.9860378878933562,-0.5616088013548952,-4.400250628277972,1.372736150568182,1.966185669798951,4.8076069438374125,-4.618099185970279,-2.520367815777973,-5.868850387893357,-1.0874501475087406,2.153986150568181,-5.354277070585664,-3.643414690777971,-1.2170324792395102,-3.466882238854895
4,-0.076,right,74,6.69329449847028,2.0752806763548963,3.6452926955856655,0.5991688975087429,4.065965772508743,1.3635168542395109,1.827384041739512,-0.31354143902971837,1.0874501475087426,-2.507051054414335,1.1663263494318186,0.24610399366258817,3.13635339270105,-2.724899612106642,-0.6759963669143343,-3.536197689029718,-1.6356568236451037,0.14093572443182015,-4.144671246722027,-3.1662307419143336,-2.6441454053758724,-4.698682664991257
4,-0.072,right,74,3.72365671437937,3.5978303922639863,1.505733036494755,2.121718613417832,0.412734238417832,1.665363445148602,0.22493375764860163,1.7461176518793713,0.11976548841783284,0.5779986614947552,-1.1685458096590906,0.20615370957167856,0.9479656086101399,0.5066344788024477,-2.083134151005245,-1.427710473120629,-1.6756071077360133,-0.5337801846590907,-3.061574655812936,-2.0343060260052437,-1.805189439466783,-3.5667579490821675
4,-0.068,right,74,2.607268220061187,1.7490200229458024,-0.0012804578234280836,1.6400957440996489,0.41939261909964914,1.5255374508304174,-1.477392236669581,1.3621510325611874,-0.6548261309003504,0.9752820421765718,-0.8200905539772739,-0.08015665974650422,-0.7543603857080428,-0.17030089051573605,-1.7346788953234282,-0.29800521743881275,-1.4248081020541976,-0.5759499289772749,-1.5412444001311205,-0.36749139532342734,-0.04071855878496626,-0.33744331840035113
4,-0.064,right,74,1.4820018848339158,0.23312868771853162,0.2894688319493007,0.46600128387237794,2.0285012838723775,-0.18566638439685337,-0.4053929468968528,-1.4720996776660837,-0.21759246612762229,-0.5406092930506988,-0.5293412642045453,-1.5960479949737756,-0.7077517209353144,-2.0768172257430066,-1.004476480550699,-1.8627246776660835,-0.3528088122814682,0.2519087357954547,1.1420830146416088,1.6810703944493017,1.3730776059877623,2.004087221372378
4,-0.06,right,74,0.682996203015734,0.5083417559003498,-0.8025055998688811,0.9853549770541958,1.2294956020541958,1.652046683784965,-1.7415080037150346,-1.5386834844842656,-0.6748012729458042,0.7111662751311192,0.03884055397727272,0.7787744482080422,0.8369925972465037,-1.6551197825611885,-1.6569977873688808,-0.025011609484265514,0.02006050590034998,0.03884055397727272,-0.5846570421765732,-0.2898102873688802,0.8182125491695809,0.6679721645541963
4,-0.056,right,74,-0.3890030867569935,0.7547018411276221,-0.16552051464160863,2.7942150622814683,1.8664806872814685,1.9472348940122375,-2.569366668487762,0.5143172257430066,-0.8190661877185316,1.9829169853583917,0.23637251420454533,1.4157595334353148,-0.5768035675262237,-0.8716503223339164,-2.0454033271416083,0.46548910074300703,0.02227996612762261,-0.9355024857954548,-2.0961094569493004,-0.3364189521416082,0.2833226343968536,-1.4782458752185317
4,-0.052,right,74,0.21025117460664228,0.3773936024912579,0.43373374672202675,4.565344323645104,2.0262818236451046,2.790629780375873,-4.118549907124126,-1.0348660128933576,0.3172974486451046,4.047014996722028,2.398126775568181,3.4798575447989504,0.16893506883741163,-1.3954429359702805,-2.7156803157779725,1.0647433621066424,0.279737352491258,0.3961736505681808,-5.647245820585664,-0.9090396907779725,-1.2170324792395102,-5.517663488854895
4,-0.048,right,74,0.9116006064248242,-0.09313196569055981,0.7932863035402091,3.655365630463286,3.118256255463286,2.8572135871940554,-3.514856725305944,-1.6518759560751752,0.7256781304632867,1.9163331785402098,2.952991832386363,2.423394476617133,1.2609095006555942,-2.1101091291520984,-1.4772215089597902,-1.2124228310751755,0.10218053430944016,0.511585582386363,-4.311130763767483,-1.57487775895979,-1.1992767974213292,-4.083892182036713
4,-0.044,right,74,1.0492071405157333,0.19095894340034916,2.786361587631119,2.0839877895541954,2.865237789554196,0.11396074628496454,-2.6936564412150354,-0.6841912969842663,0.6191440395541955,0.5890959626311183,1.6257546164772716,0.021938510708041502,-2.312421465253497,-1.9725025950611892,-0.7048493498688817,-2.0513787969842663,1.0698651934003491,1.625754616477272,-0.950867979676574,-0.11891184986888124,-1.4522952633304194,-1.7001918979458046
4,-0.04,right,74,-2.093548541302446,-0.022109238417830666,-0.014597219187061517,0.3084196077360159,-0.8634553922639843,-1.7592636855332158,-1.7836777480332153,0.46992802119755406,0.6013883577360153,0.8154809058129392,-0.1986416903409078,-0.728239046110138,-2.8672865220716766,1.0370854731206307,1.914113718312938,0.3234436461975542,0.6614845115821697,0.14315518465909224,1.8634075885052466,0.644582468312939,0.09244905485140112,1.4558805452360164
4,-0.036,right,74,-3.6560485413024475,-1.145156113417832,-1.137644094187063,-0.8634553922639859,-1.547049142263986,-2.4428574355332167,0.022962876966783546,0.9582092711975525,0.894357107736014,0.9131371558129373,-0.9310635653409093,-1.3141765461101396,-1.4512708970716781,3.576147973120629,2.353566843312937,1.3976623961975527,0.07554701158216799,-0.6380948153409092,3.230595088505244,0.5469262183129379,-0.054035320148601386,1.2117399202360135
4,-0.032,right,74,-4.834581921984265,1.43607613090035,-1.876724349868881,-1.553707522945804,-5.215816897945803,-3.6213908162150346,2.506538871284965,2.172254015515734,0.20410497705419597,1.5412444001311194,-3.330300071022727,-2.395053676791957,-1.7020699027534962,5.913239592438812,1.712142837631119,2.025769640515734,-1.20064261909965,-1.963112571022727,4.591124207823428,1.4680022126311194,0.5252437991695804,3.5976596645541954
4,-0.028,right,74,-3.702657206075174,0.32190709680944063,-0.45183088395979015,-3.4491265570367124,-5.011626557036713,-6.298059850305943,4.273229212194057,1.6440224814248252,1.2872015679632869,-1.6237058839597895,-3.6143909801136354,-6.292425835882866,-2.718582686844406,5.2873518083479025,4.21125505354021,1.8881631064248254,-1.2894210281905587,-2.393687855113636,7.0414082987325175,3.2346925535402105,1.6571685150786715,5.999115630463287
4,-0.024,right,74,-1.856066296984267,0.31302925590035013,-0.31422434986888115,-2.3837856479458037,-3.9951137729458024,-4.793265816215037,1.5299763712849646,1.4398321405157337,0.2041049770541946,-1.9255524748688808,-4.062721946022728,-6.49661617679196,-2.7274605277534962,2.495270842438811,3.372299087631118,1.2933477655157337,-0.6635332440996504,-1.8654563210227273,6.446592957823426,4.788314712631118,3.16196254916958,6.039065914554196
4,-0.02,right,74,-2.9680158708479025,0.4706109320367131,-0.9867207987325174,-1.7867508468094409,-5.790657096809441,-4.391543515078672,1.4922455474213285,1.3044450666520977,-0.41956334680944024,-1.084377048732517,-4.002796519886364,-4.630050125655594,-0.9585507266171326,2.213399393575175,1.1861307637674827,2.720460691652098,-0.06649844296328672,-0.9266246448863639,5.23698713395979,4.5552713887674825,3.612512975305944,5.220085090690559
4,-0.016,right,74,-5.085380927666084,0.4040271252185311,-1.5415858555506998,-0.8767721536276227,-5.271303403627623,-4.5069554468968525,2.1092554906031467,2.5073925098339154,-0.38849090362762284,0.7533360194493005,-3.5810990767045463,-3.378274557473776,-3.320056408435315,3.8557999617569925,1.1195469569493002,4.509345634833915,0.6969958752185312,-2.018599076704546,4.242668952141608,3.4632969569493013,2.4717104184877616,3.835141908872377
4,-0.012,right,74,-1.0415243935751755,-2.1439132156905596,0.7444581785402093,-2.6922906195367133,-1.7157281195367133,-2.8556770378059437,0.5867057746940556,-1.7983603310751748,1.5069281304632864,-0.9156980714597901,1.3416637073863633,-1.6293398983828664,1.9445032506555946,-0.20581225415209808,1.3059816160402093,1.863749043924825,0.6881180343094406,0.16978870738636334,0.718166111232518,1.7454347410402102,1.6327544525786715,0.7500921929632868
4,-0.008,right,74,-4.57712453562063,-2.5056852327360146,-2.2052044635052455,-2.809922011582169,-1.9798438865821677,-0.6295584298513995,-0.11686311735139886,-0.49997609812062965,-0.31968763658216875,-0.642704463505245,1.3705166903409083,1.0850599595716783,1.094449983610139,0.40897822880244705,1.1883502239947548,2.38088327687937,1.4493928922639856,1.077547940340909,2.2118628441870625,0.9930377239947553,1.9545761855332164,1.0719139259178316
4,-0.004,right,74,-5.325082632211538,-3.009502704326923,-2.513709435096154,-1.4582707331730766,-1.5559269831730764,0.1361553485576923,-1.2066180889423075,-0.8084810697115385,-1.1653019831730769,0.2694936899038464,1.6479492187499998,2.3878831129807696,-0.14178936298076888,-1.4131986177884612,1.4657827524038463,1.6329251802884617,2.947528545673077,2.96630859375,1.2197641225961544,1.5634390024038467,1.5484149639423082,0.8122370793269234
4,0.0,right,74,-4.7302672913024475,-3.342421738417832,-3.383737844187063,-1.1564241422639858,-0.5216585172639858,2.977064439466783,-2.5649277480332167,-0.7996032288024476,-1.644705392263986,1.9873559058129375,2.682217684659091,5.277620328889861,1.3319322279283219,-1.2090082768793702,-0.3808081566870626,2.3742248961975525,2.907578261582168,3.2681551846590913,-0.968623661494755,-0.3319800316870619,-0.20051969514860093,-1.5714632047639856
4,0.004,right,74,-2.781581211756994,-5.3976419088723775,-2.362786139641609,-3.846409937718532,1.817652562281468,2.093719269012237,-0.6162416684877627,-3.0501358992569934,-0.6237536877185321,-1.8745048896416088,3.5566850142045445,5.029040783435314,5.526712057473776,-2.0923534473339163,2.0561591728583912,0.2213484757430068,2.7566549661276216,3.7031693892045445,-1.2172032069493006,0.05420604785839194,-0.30261486560314704,-2.6501208752185312
4,0.008,right,74,-6.357131637893358,-4.139207960008741,-5.840680315777972,-3.2715697388548954,-2.343835363854894,2.424418842875874,-2.580463969624126,-1.4010769503933567,-2.2950072388548954,0.4093196842220282,0.9088689630681813,6.629271607298952,4.1972553813374125,1.7051430015297198,0.09193687172202798,2.700485549606643,3.1850107899912588,4.717462713068181,-0.10525363308566417,1.7032649967220286,1.0046472082604896,-1.3428588013548952
4,0.012,right,74,-7.8397310697115365,-4.303448016826922,-6.297889122596153,-3.9729191706730766,-2.605731670673076,1.7718975360576925,-3.135329026442307,-1.4676607572115379,-3.0451847956730766,0.2939077524038467,1.3793945312500002,5.19550030048077,4.863093449519231,0.7108248197115388,1.3437124399038465,2.2432767427884617,3.704364483173077,5.48095703125,0.6094125600961546,1.6855093149038467,2.5005634014423084,0.8854792668269238
4,0.016,right,74,-3.292057064029721,-5.615149011145104,-3.654511991914336,-4.112745164991258,1.2095204600087412,2.75511841673951,-3.17749877076049,-4.39068987652972,-2.403760789991259,-1.9943557419143358,2.557927911931818,3.493174306162587,7.408814330201047,-2.6516574246066433,0.7644333205856638,-1.1192055015297202,3.320397863854895,6.024724786931817,0.12778969077797134,2.180448945585664,1.5306592821241254,1.0386220225087417
4,0.02,right,74,-2.741630927666084,-4.576441624781467,-4.227132730550699,-1.120912778627622,0.19744659637237777,4.672732053103146,-6.484494509396853,-2.5707324901660837,-3.562319028627622,0.5580235194493011,0.7157759232954544,5.166647317526223,5.664318591564685,-2.003575038243007,-1.3706874180506992,0.7007518848339163,3.2360583752185317,5.403275923295454,-0.6401435478583913,1.510171956949302,1.7392885434877627,-0.26642059112762195
4,0.024,right,74,-2.841506637893357,-6.727098585008741,-3.5457584407779725,-3.2715697388548954,0.7811646361451045,2.4244188428758737,-5.705463969624126,-4.379592575393358,-2.6368041138548954,0.018694684222027785,2.0319158380681817,2.869505982298951,6.199208506337412,-2.39641949847028,0.38490562172202747,1.0403292996066433,3.5756357899912583,5.596368963068181,-0.10525363308566417,2.093889996722028,3.2019128332604887,1.3915161986451043
4,0.028,right,74,-1.5719753878933567,-7.117723585008741,-3.496930315777971,-2.7344603638548945,0.3417115111451054,0.6177782178758743,-5.754292094624125,-5.697951950393356,-1.1231322388548943,0.11635093422202847,2.813165838068182,2.1859122322989513,7.1757710063374125,-2.8847007484702787,0.9708431217220281,0.3079074246066436,3.2826670399912583,6.328790838068182,-1.0329880080856637,1.9474056217220288,4.03199095826049,1.293859948645105
4,0.032,right,74,-0.6331437117569929,-7.6925637838723775,-3.241692389641608,-2.8698474377185312,1.817652562281469,0.33590676901223787,-6.475616668487762,-6.1263077742569925,-2.576878687718531,-0.800286139641608,3.8984818892045454,2.5388064084353155,7.870462057473775,-4.777900322333915,0.786627922858392,-0.6575577742569926,4.3191549661276225,6.876997514204545,-1.0707188319493004,1.6655341728583928,4.775510134396853,2.0373791247814697
4,0.036,right,74,-0.52439016062063,-7.486153982736014,-3.523563838505245,-3.347031386582169,1.1939842384178316,2.983722820148601,-8.173503742351398,-7.531226098120631,-3.932968886582168,-2.156376338505245,3.518954190340908,3.7706068345716783,7.735074983610139,-7.1105530211975525,-0.1300091510052449,-1.1835698481206296,4.769705392263985,8.49942294034091,-0.27837153081293775,2.506709598994756,6.544419935533216,3.8551170509178316
4,0.04,right,74,0.38780799278846134,-6.8669245793269225,-3.6367563100961533,-2.337176983173077,2.545635516826923,5.263108473557692,-7.749586838942307,-6.863168569711538,-4.436786358173077,-1.488318810096153,3.16162109375,5.41522686298077,7.914851262019231,-5.270620492788461,-1.1221078725961537,-0.5155123197115382,3.435809795673077,7.50732421875,-1.8075796274038458,0.4403921274038475,4.380446213942308,1.6423152043269234
4,0.044,right,74,2.858067225743006,-7.0333840963723775,-0.6782158271416086,-0.5016833752185312,5.455347874781468,6.073211456512237,-7.964874480987762,-8.103846836756992,-2.2106677502185317,-0.8247002021416078,5.045942826704545,6.322986095935314,10.336282369973777,-6.511298759833915,0.029791985358391875,-1.8050187117569927,2.927553403627623,5.778364701704545,-4.806070394449301,-2.460442389641608,1.6749241968968533,-3.6022693127185312
4,0.048,right,74,3.961138958697553,-5.637343613417831,0.22954340581293786,1.6267789827360146,6.070138357736016,6.834486314466784,-7.643052748033216,-7.440228228802447,-1.205252267263985,0.8154809058129383,5.416592684659093,6.254182828889862,8.265525977928322,-5.798852026879369,-1.3085425316870618,-1.580853228802447,2.8587501365821684,5.856045809659092,-7.023311161494754,-3.6034644066870616,0.4830740548514004,-7.430838204763985
4,0.052,right,74,2.749313674606643,-4.310106397508742,-0.7869693782779726,1.5380005736451055,5.688391198645106,6.599223530375872,-7.927143657124125,-4.794631637893358,-1.9287963013548954,1.605608746722027,4.15593927556818,6.21423254479895,4.563466318837411,-4.27630231097028,-0.7625553157779715,-0.986037887893357,2.623487352491259,5.2789861505681825,-5.354277070585664,-2.4227115657779716,-0.5822668542395106,-6.884850988854895
4,0.056,right,74,1.217886117788462,-2.032940204326924,-1.6348031850961546,3.082744891826924,4.840557391826922,6.4838115985576925,-10.044508713942307,-3.7869966947115383,-2.4836613581730758,2.124962439903847,3.4545898437499996,6.342961237980767,2.3972731370192304,-4.24522986778846,-1.659217247596153,-0.6619966947115375,3.4846379206730784,6.286621093750002,-5.079064002403847,-2.049842247596154,0.2300555889423093,-6.267841045673077
4,0.06,right,74,1.932552310970282,-1.7577271361451023,0.2029098830856676,3.4067860850087435,4.334520460008744,4.95238404173951,-10.257576895760486,-2.8770180015297186,-1.3783701649912576,2.986113008085665,3.2903497869318183,5.93458055616259,0.42639245520105035,-2.749313674606641,-0.8957229294143346,0.0526694984702829,3.3203978638548977,5.53644353693182,-5.096819684222025,-3.581269804414334,-0.5201219678758715,-7.2621592274912565
4,0.064,right,74,2.844750464379376,-1.2849821077360075,3.1658892864947594,2.5123436134178365,5.246718613417839,1.2747384451486083,-7.294597492351392,-2.9413823481206243,1.6334373634178387,2.970576786494763,5.032626065340915,2.794044334571683,0.5085124836101459,-4.083209271197547,1.8719439739947616,-0.4999760981206245,2.718924142263992,3.6166104403409145,-5.795949655812931,-3.108524776005239,-2.0981581894667776,-9.084336074082161
4,0.068,right,74,4.052136828015736,-0.17525199409964692,4.129135025131119,2.791995602054197,3.1337924770541985,-1.326468941215034,-5.110648628715032,-2.9058709844842636,2.840823727054199,3.9338225251311196,5.507590553977275,0.33932132320804337,-0.8231636527534956,-2.631682282561187,2.6887053376311205,-0.659777234484263,2.3638105059003514,2.626731178977273,-6.0045789171765716,-3.2194977873688795,-2.550928075830418,-8.999996585445803
4,0.072,right,74,3.8634827086975525,3.298203261582166,3.2568871558129366,5.874825857736012,0.6013883577360137,0.6333144394667832,-6.617662123033217,0.0793030211975522,0.5525602327360131,4.672902780812936,2.389248934659089,0.7854328288898595,-4.918067772071679,-1.2090082768793717,1.3770043433129355,1.1535217711975534,2.5657813865821657,1.8521395596590895,-5.021358036494755,-3.0175269066870634,-2.6907540701486017,-9.481619454763987
4,0.076,right,74,7.629906714379369,3.793142892263987,5.802608036494755,5.002577988417832,2.8541404884178325,-1.1178396798513983,-4.120769367351397,-0.8417729731206285,1.633437363417832,2.8240924114947554,2.6888760653409096,-1.5028306654283203,-4.76492501638986,-3.692584271197551,2.3113970989947554,-1.427710473120629,2.425955392263987,2.44473544034091,-5.112355905812936,-2.717899776005243,-3.074720689466782,-11.037461074082167
4,0.08,right,74,4.970993362106643,3.477979539991261,4.31556968422203,4.247961511145107,0.14639901114510576,-1.8236280321241245,-1.3597608446241252,0.3567355496066432,1.5135865111451066,2.557757184222029,1.2994939630681817,-2.0621346427010474,-6.447275868662586,-0.6874351234702771,3.607561871722028,-0.2292019503933557,2.208448289991259,1.153009588068183,-3.572050508085664,-2.0076725032779703,-2.7551184167395086,-8.911218176354893
4,0.084,right,74,3.2842035893793717,2.0841585172639907,3.0682330364947603,4.221327988417834,0.363906113417834,-2.0944021798513948,-3.095378742351395,0.23244577687937523,2.4146873634178343,3.45885803649476,2.3959073153409114,-0.6727525404283178,-5.839143766389856,0.36015010380245116,3.287959598994758,1.2090082768793737,2.27947101726399,0.052157315340910816,-3.3545434058129326,-1.3018841510052415,-2.8305800644667785,-9.523789199082163
4,0.088,right,74,5.064210691652101,0.9344781195367137,4.5064432637674825,3.1693038406905605,2.681022590690562,-0.7050200775786687,-3.073184140078669,-1.6984846208479003,2.8763350906905627,3.725193263767483,4.3712269176136385,1.0095983118444083,-3.3267147891171303,-1.131327168924822,2.9683573262674843,0.4987810041520991,2.106353119536714,0.9044300426136369,-5.773755053540209,-3.5746114237325135,-3.5896354621940545,-11.943000846809438
4,0.092,right,74,2.9579429359702742,-1.3182740111451101,3.0349411330856575,1.7466298350087368,4.529832960008736,0.3137121667395046,-3.9587487707604945,-2.8281898765297258,1.5024892100087335,2.302519258085659,4.6575372869318095,3.053721181162582,-0.6966544197989564,-2.407516799606648,3.352323945585658,-0.2891273765297269,2.5391478638548888,2.411443536931812,-5.096819684222034,-2.60470730441434,-2.9615282178758804,-10.240674852491264
4,0.096,right,74,1.2067888166521006,-0.042084380463283784,1.1861307637674856,1.7044600906905627,3.4622725906905636,1.2969330474213328,-5.709902890078667,-2.040281495847898,-0.4439774093094376,1.1861307637674863,4.46888316761364,4.476395186844409,0.9701602108828711,-3.3285927939248223,2.6265604512674865,-1.0637189958478983,3.229399994536717,4.468883167613639,-4.357739428540206,-3.1351582987325126,-1.734166712194052,-8.427375846809436
4,0.1,right,74,0.28127390187937057,0.7413850797639862,0.06530334899475518,0.8277733009178325,1.4625389259178332,1.787433757648601,-4.6334646798513965,-0.768530785620628,-1.2718360740821664,1.6766314739947563,3.445712002840909,5.2598646470716774,1.3141765461101402,-1.8615295836975514,1.4569049114947565,-0.7685307856206288,2.2550569547639876,4.22696200284091,-4.355519968312936,-3.0841107135052432,-1.3413222519667816,-6.716172011582166
4,0.104,right,74,0.6763378223339149,1.0876208752185308,1.5834141444492995,0.49041534637237705,2.3458840963723775,0.9129664281031459,-1.3087132593968533,-0.08049811516608459,-0.38849090362762284,0.8998203944493001,2.961869673295454,4.776022317526222,2.6858029665646845,-0.5387312882430076,1.2660313319493002,-0.6664356151660843,1.5759021252185308,2.6200727982954537,-4.644049797858393,-4.349203043050699,-3.045867706512238,-8.860170591127622
4,0.108,right,74,1.5308300098339158,1.1608630627185321,1.9496250819493008,-0.803529966127622,1.540220033872378,-0.380978884396853,1.4500758031031469,-0.10491217766608359,1.0031106588723775,0.19181258194930095,3.5722212357954546,2.603170755026224,4.272717029064685,-0.221348475743007,1.827554769449301,-2.0580371776660837,1.0632068127185321,2.546830610795454,-4.229010735358391,-5.203695230550698,-3.216766144012237,-8.493959653627622
4,0.112,right,74,-0.5532431435751753,2.59241490930944,0.40266130354020974,0.5303656304632867,0.5303656304632862,0.5134635871940553,0.5378776496940555,1.228983418924825,-0.2508843695367134,2.1116456785402096,1.5858043323863629,1.9351132266171323,1.5538782506555946,1.6496564958479008,0.9153566160402097,-0.3335165810751748,0.1998367843094404,1.4393199573863633,-3.481052638767483,-4.01628400895979,-2.761776797421329,-6.329985932036713
4,0.116,right,74,2.005794498470279,5.004968176354895,3.059355195585665,4.505418897508741,1.526903272508741,3.365469979239511,0.5090246667395106,2.7138023109702805,-1.305127977491259,3.2058395705856646,-0.005548650568181939,1.3691508686625882,1.232056517701049,-1.0159152371066433,-0.23654324191433526,-0.7529945640297199,-0.17081307364510412,0.9710138494318185,-5.9513118717220275,-5.607636991914335,-4.304301655375873,-10.118604539991258
4,0.12,right,74,5.896508276879368,2.889822579763984,6.119990848994754,3.4156639259178303,4.343398300917831,-0.11686311735140012,2.8860665701486,-0.3290776606206307,2.0484764259178303,2.1160845989947537,1.5414151278409074,-3.187400977928323,1.6071452961101385,-2.154498333697554,2.6287799114947537,-2.184546410620631,-1.8465055452360148,-1.4859286221590926,-5.527394968312938,-5.964970088505245,-4.515150376966784,-8.181015761582168
4,0.124,right,74,8.761831430288462,4.534442608173077,7.813439002403846,7.3063777043269225,7.452862079326923,2.5043194110576925,2.4799053485576925,-0.9305513822115384,2.667705829326923,3.223595252403846,1.7700195312499996,-4.081843449519231,1.7869215745192308,-3.3419095552884617,1.539024939903846,-3.2254732572115383,-3.1804011418269225,-3.84521484375,-7.789024939903846,-7.933631310096152,-6.8744365985576925,-10.637958233173077
4,0.128,right,74,9.381060833697552,5.5931251365821675,6.723684030812937,10.708810232736015,8.218575857736013,5.5649550644667825,-0.514146498033217,0.03047489619755207,1.0896696077360135,6.137746530812937,1.1197176846590902,-2.48605154611014,0.7459947279283214,-2.576195776879371,-1.5038550316870631,-1.6296813538024475,-3.2935936134178316,-4.39786044034091,-9.611201786494753,-8.925730031687062,-7.6223946951486,-12.753103829763985
4,0.132,right,74,11.196579299606643,4.527784227491258,9.222796246722027,8.569250573645105,9.741125573645103,3.3765672803758737,1.447856342875874,-1.4743191378933567,3.149328698645104,4.877093121722028,3.4235174005681817,-4.332642455201048,-0.3193461811625871,-4.764583560970279,0.6046321842220278,-2.5485378878933562,-3.4800282725087404,-5.658513849431818,-9.114042695585663,-7.744977190777971,-8.297110604239512,-12.402429113854893
4,0.136,right,74,11.35638043597028,5.224694738854895,8.503691133085663,8.973192335008742,10.926317335008742,5.391837166739511,-2.249764395760489,-1.7539711265297202,1.2583485850087412,3.7673630080856646,3.241521661931818,-1.5849506938374123,-0.3060294197989507,-7.534469924606642,-1.4328323044143352,-3.2676430015297204,-1.5624146361451046,-3.545587713068182,-8.319475934222028,-7.389863554414335,-8.186137592875872,-11.510206102491258
4,0.14,right,74,9.227918078015733,4.31693550590035,7.449447525131118,6.991214352054195,9.774417477054195,5.167671683784964,-2.0344767537150346,-1.6851678594842656,1.6689487270541954,3.4455412751311187,5.263449928977272,0.24166507320804229,0.5440238472465035,-7.660979157561188,-0.6316071623688811,-3.4918084844842654,-1.44478324409965,-2.2560813210227275,-8.153016417176573,-8.24879466236888,-7.873193700830419,-10.611324710445803
4,0.144,right,74,4.298496913243007,4.5632955911276225,4.375495110358392,5.675074437281468,6.602808812281469,4.2909848940122375,-2.032257293487762,0.17252035074300698,0.6457775622814684,4.326666985358392,4.386763139204545,3.515368908435315,2.3528839324737767,-4.973212822333916,-0.4340752021416083,-1.292323399256993,-1.1495950338723773,-1.5214399857954546,-8.6390782069493,-7.0747002021416066,-7.187380490603147,-10.902074000218532
4,0.148,right,74,2.1167675098339154,4.481175562718532,3.3168125819493004,4.665220033872377,4.128110658872377,2.9393336156031458,0.1805445531031461,1.9946971973339156,0.36834503387237727,4.4886875819493,3.3280806107954533,4.702780130026224,1.7336545290646852,-1.8326766007430075,-1.8833827305506998,-0.5443653026660842,-1.1340588122814685,-0.7246537642045457,-7.939948235358391,-6.766195230550699,-7.8066098940122375,-9.812319028627623
